AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164",General Business Taxes 6165,"Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168"
108053003.0,Everett Area SD,Bedford,1951473.79,951959.81,55370.89,944143.09,24225.0,,31145.89,,,,793293.19,,150849.9,,,,,,0.0,,,,,,,,
108056004.0,Northern Bedford County SD,Bedford,817985.75,,54806.66,763179.09,15437.4,23740.0,15629.26,,,,646874.59,,111094.01,5210.49,,,,,0.0,,,,,,,,
108058003.0,Tussey Mountain SD,Bedford,268693.61,,26240.99,242452.62,16701.7,,9539.29,,,,165228.88,,77223.74,,,,,,0.0,,,,,,,,
114060503.0,Antietam SD,Berks,1100992.81,,,1100992.81,,,,,,,945896.24,,155096.57,,,,,,0.0,,,,,,,,
114060753.0,Boyertown Area SD,Berks,9102248.84,,211216.16,8891032.68,141136.4,,70079.76,,,,7645827.24,,1245205.44,,,,,,0.0,,,,,,,,
114060853.0,Brandywine Heights Area SD,Berks,1918904.28,,50282.96,1868621.32,32677.15,,17605.81,,,,1726237.1,,142384.22,,,,,,0.0,,,,,,,,
114061103.0,Conrad Weiser Area SD,Berks,3025108.3,,58770.4,2966337.9,58770.4,,,,,,2524998.69,,441339.21,,,,,,0.0,,,,,,,,
114061503.0,Daniel Boone Area SD,Berks,3896029.13,,58223.3,3837805.83,58223.3,,,,,,3359187.54,,478618.29,,,,,,0.0,,,,,,,,
114062003.0,Exeter Township SD,Berks,5426044.62,,155677.14,5270367.48,67599.7,,88077.44,,,,4018289.79,,605853.73,,,,646223.96,,0.0,,,,,,,,
114062503.0,Fleetwood Area SD,Berks,2672772.51,,61302.0,2611470.51,,,61302.0,,,,2275432.14,,315289.81,20748.56,,,,,0.0,,,,,,,,
114063003.0,Governor Mifflin SD,Berks,5410931.19,,205737.25,5205193.94,89969.4,68625.24,47142.61,,,,4547175.94,,658018.0,,,,,,0.0,,,,,,,,
114063503.0,Hamburg Area SD,Berks,2995316.12,,48360.7,2946955.42,48360.7,,,,,,2143072.88,,803882.54,,,,,,0.0,,,,,,,,
114064003.0,Kutztown Area SD,Berks,1995470.95,,68918.47,1926552.48,32321.0,,36597.47,,,,1653045.31,,242834.72,30672.45,,,,,0.0,,,,,,,,
114065503.0,Muhlenberg SD,Berks,4534692.27,,73699.1,4460993.17,,,73699.1,,,,3046191.95,,581545.13,,,,833256.09,,0.0,,,,,,,,
114066503.0,Oley Valley SD,Berks,2205827.05,,41480.4,2164346.65,41480.4,,,,,,1893322.86,,271023.79,,,,,,0.0,,,,,,,,
114067002.0,Reading SD,Berks,18843599.93,11479524.51,840644.1,6523431.32,,,123809.67,716834.43,,,5739762.21,,783669.11,,,,,,0.0,,,,,,,,
114067503.0,Schuylkill Valley SD,Berks,2490467.25,,,2490467.25,,,,,,,2092623.6,,397843.65,,,,,,0.0,,,,,,,,
114068003.0,Tulpehocken Area SD,Berks,1805280.8399999999,,35795.7,1769485.14,35795.7,,,,,,1528351.06,,241134.08,,,,,,0.0,,,,,,,,
114068103.0,Twin Valley SD,Berks,4072158.16,,,4072158.16,,,,,,,3535554.24,,536603.92,,,,,,0.0,,,,,,,,
114069103.0,Wilson SD,Berks,10543304.29,,245480.04,10297824.25,120024.76,,125455.28,,,,6290760.78,,1489027.16,,2518036.31,,,,0.0,,,,,,,,
114069353.0,Wyomissing Area SD,Berks,3250084.22,,93361.99,3156722.23,27979.5,,65382.49,,,,2446357.81,,394683.56,,315680.86,,,,0.0,,,,,,,,
108070502.0,Altoona Area SD,Blair,8440266.5,,299439.43,8140827.07,112234.77,45760.6,141444.06,,,,5273455.0,,493437.99,31665.92,1568445.44,,773822.72,,0.0,,,,,,,,
108071003.0,Bellwood-Antis SD,Blair,1044195.4700000001,,51928.79,992266.68,12209.8,21647.0,17330.99,,741.0,,909236.29,,83030.39,,,,,,0.0,,,,,,,,
108071504.0,Claysburg-Kimmel SD,Blair,544520.79,,32904.15,511616.64,16279.7,,16624.45,,,,482867.85,,28748.79,,,,,,0.0,,,,,,,,
108073503.0,Hollidaysburg Area SD,Blair,4091777.3200000003,,203794.99,3887982.33,88406.4,115388.59,,,,,3492351.05,,395631.28,,,,,,0.0,,,,,,,,
108077503.0,Spring Cove SD,Blair,1407686.62,,119219.75,1288466.87,24746.5,53612.0,40861.25,,,,1288466.87,,,,,,,,0.0,,,,,,,,
108078003.0,Tyrone Area SD,Blair,1604801.91,,,1604801.91,,,,,,,1604801.91,,,,,,,,0.0,,,,,,,,
108079004.0,Williamsburg Community SD,Blair,321808.95999999996,,13156.98,308651.98,7573.25,,5583.73,,,,279818.5,,28833.48,,,,,,0.0,,,,,,,,
117080503.0,Athens Area SD,Bradford,3436976.67,,,3436976.67,,,,,,,3272052.58,,164924.09,,,,,,0.0,,,,,,,,
117081003.0,Canton Area SD,Bradford,614725.3400000001,,11161.31,603564.03,11161.31,,,,,,499544.65,23344.8,80674.58,,,,,,0.0,,,,,,,,
117083004.0,Northeast Bradford SD,Bradford,697659.82,,11276.63,686383.19,11276.63,,,,,,417914.15,204537.86,63931.18,,,,,,0.0,,,,,,,,
117086003.0,Sayre Area SD,Bradford,1577253.47,,,1577253.47,,,,,,,1477737.71,,99515.76,,,,,,0.0,,,,,,,,
117086503.0,Towanda Area SD,Bradford,1522873.16,,,1522873.16,,,,,,,1407513.72,,115359.44,,,,,,0.0,,,,,,,,
117086653.0,Troy Area SD,Bradford,1251081.05,,24553.25,1226527.8,24553.25,,,,,,783659.73,348187.0,94681.07,,,,,,0.0,,,,,,,,
117089003.0,Wyalusing Area SD,Bradford,1717536.44,,24042.39,1693494.05,24042.39,,,,,,1595605.67,,97888.38,,,,,,0.0,,,,,,,,
122091002.0,Bensalem Township SD,Bucks,7498282.95,,181032.19,7317250.76,,,171566.69,,7485.0,1980.5,,,2088819.8,,5228430.96,,,,0.0,,,,,,,,
122091303.0,Bristol Borough SD,Bucks,193227.86000000002,,21111.76,172116.1,,,21111.76,,,,,,172116.1,,,,,,0.0,,,,,,,,
122091352.0,Bristol Township SD,Bucks,2298962.68,,205561.12,2093401.56,109456.04,,96105.08,,,,,,1634865.26,,,,458536.3,,0.0,,,,,,,,
122092002.0,Centennial SD,Bucks,8920960.59,,104567.32,8816393.27,,,104567.32,,,,5925424.09,,1100546.41,,1006241.07,,784181.7,,0.0,,,,,,,,
122092102.0,Central Bucks SD,Bucks,31217376.94,,,31217376.94,,,,,,,26232069.63,,4985307.31,,,,,,0.0,,,,,,,,
122092353.0,Council Rock SD,Bucks,23983078.61,,134784.09,23848294.52,,,134784.09,,,,16618724.99,4307140.0,2922429.53,,,,,,0.0,,,,,,,,
122097203.0,Morrisville Borough SD,Bucks,218241.0,,,218241.0,,,,,,,,,218241.0,,,,,,0.0,,,,,,,,
122097502.0,Neshaminy SD,Bucks,5937395.25,,380562.49,5556832.76,193349.1,,187213.39,,,,,,1858631.84,669480.51,1637956.24,,1390764.17,,0.0,,,,,,,,
122097604.0,New Hope-Solebury SD,Bucks,4661272.12,,,4661272.12,,,,,,,3742154.17,,919117.95,,,,,,0.0,,,,,,,,
122098003.0,Palisades SD,Bucks,2943550.9,,,2943550.9,,,,,,,2396288.27,,546968.63,294.0,,,,,0.0,,,,,,,,
122098103.0,Pennridge SD,Bucks,18604932.67,,92031.94,18512900.73,,,92031.94,,,,16810972.47,,1701928.26,,,,,,0.0,,,,,,,,
122098202.0,Pennsbury SD,Bucks,2466878.03,,,2466878.03,,,,,,,,,2466878.03,,,,,,0.0,,,,,,,,
122098403.0,Quakertown Community SD,Bucks,11763403.59,,,11763403.59,,,,,,,10737251.2,,1026152.39,,,,,,0.0,,,,,,,,
104101252.0,Butler Area SD,Butler,7094216.0,,269661.17,6824554.83,146841.69,,122819.48,,,,5872917.82,,951637.01,,,,,,0.0,,,,,,,,
104103603.0,Karns City Area SD,Butler,1156684.71,,33480.03,1123204.68,22686.9,,10793.13,,,,982115.19,,141089.49,,,,,,0.0,,,,,,,,
104105003.0,Mars Area SD,Butler,7059183.28,,73555.69,6985627.59,,,73555.69,,,,5716352.11,,1269275.48,,,,,,0.0,,,,,,,,
104105353.0,Moniteau SD,Butler,1109816.91,,51265.76,1058551.15,26301.4,,24964.36,,,,967868.11,,90683.04,,,,,,0.0,,,,,,,,
104107903.0,Seneca Valley SD,Butler,14708108.280000001,,190119.48,14517988.8,,,,,,190119.48,11097781.77,,3420207.03,,,,,,0.0,,,,,,,,
104107503.0,Slippery Rock Area SD,Butler,2274387.0,,42234.0,2232153.0,42234.0,,,,,,1914220.0,,317933.0,,,,,,0.0,,,,,,,,
104107803.0,South Butler County SD,Butler,2753339.0,,90203.0,2663136.0,54813.0,,35390.0,,,,2413599.0,,249537.0,,,,,,0.0,,,,,,,,
108110603.0,Blacklick Valley SD,Cambria,461362.76999999996,,21350.05,440012.72,9755.35,,11594.7,,,,416415.23,,23597.49,,,,,,0.0,,,,,,,,
108111203.0,Cambria Heights SD,Cambria,1117446.6300000001,,25507.8,1091938.83,25507.8,,,,,,976494.91,,115443.92,,,,,,0.0,,,,,,,,
108111303.0,Central Cambria SD,Cambria,1655075.11,,70502.74,1584572.37,33197.44,,37305.3,,,,1413320.39,,171251.98,,,,,,0.0,,,,,,,,
108111403.0,Conemaugh Valley SD,Cambria,617115.85,,3337.0,613778.85,,,3337.0,,,,587155.53,,26623.32,,,,,,0.0,,,,,,,,
108112003.0,Ferndale Area SD,Cambria,400491.41,,10051.3,390440.11,10051.3,,,,,,375943.85,,14496.26,,,,,,0.0,,,,,,,,
108112203.0,Forest Hills SD,Cambria,1437980.75,,38288.9,1399691.85,19365.4,18923.5,,,,,1319332.01,,80359.84,,,,,,0.0,,,,,,,,
108112502.0,Greater Johnstown SD,Cambria,4185376.0,,809857.0,3375519.0,33660.0,30294.0,50032.0,695871.0,,,1439341.0,,1265870.0,,,,670308.0,,0.0,,,,,,,,
108114503.0,Northern Cambria SD,Cambria,770223.62,,23945.09,746278.53,18342.4,,5602.69,,,,697210.93,,49067.6,,,,,,0.0,,,,,,,,
108116003.0,Penn Cambria SD,Cambria,1476840.5799999998,,65632.91,1411207.67,32524.55,20130.05,12978.31,,,,1333995.2,,77212.47,,,,,,0.0,,,,,,,,
108116303.0,Portage Area SD,Cambria,609502.74,,16988.4,592514.34,5998.5,4574.9,6415.0,,,,561363.22,,31151.12,,,,,,0.0,,,,,,,,
108116503.0,Richland SD,Cambria,2552293.28,,90526.5,2461766.78,27240.9,,63285.6,,,,1629345.46,,458206.26,,,,374215.06,,0.0,,,,,,,,
108118503.0,Westmont Hilltop SD,Cambria,1787900.55,,29179.83,1758720.72,29179.83,,,,,,1590295.37,,168425.35,,,,,,0.0,,,,,,,,
109122703.0,Cameron County SD,Cameron,369836.55,,10540.0,359296.55,10540.0,,,,,,325843.84,,33452.71,,,,,,0.0,,,,,,,,
121135003.0,Jim Thorpe Area SD,Carbon,2263610.0,,59907.0,2203703.0,28565.0,,30860.0,,482.0,,1561240.0,,542489.0,99974.0,,,,,0.0,,,,,,,,
121135503.0,Lehighton Area SD,Carbon,2836525.99,,45293.25,2791232.74,45293.25,,,,,,1856044.47,771500.0,163688.27,,,,,,0.0,,,,,,,,
121136503.0,Palmerton Area SD,Carbon,1956419.3800000001,,52725.77,1903693.61,35246.7,,17479.07,,,,1661231.59,,242462.02,,,,,,0.0,,,,,,,,
121136603.0,Panther Valley SD,Carbon,1419869.5,,34591.93,1385277.57,22748.3,,11843.63,,,,955918.45,350683.7,78675.42,,,,,,0.0,,,,,,,,
121139004.0,Weatherly Area SD,Carbon,574752.59,,11797.4,562955.19,11797.4,,,,,,489500.04,,62049.62,11405.53,,,,,0.0,,,,,,,,
110141003.0,Bald Eagle Area SD,Centre,5484329.94,2579649.22,59166.25,2845514.47,35951.9,,23214.35,,,,2708684.53,,136829.94,,,,,,0.0,,,,,,,,
110141103.0,Bellefonte Area SD,Centre,7076133.12,,67434.11,7008699.01,,,67434.11,,,,6384062.84,,624636.17,,,,,,0.0,,,,,,,,
110147003.0,Penns Valley Area SD,Centre,3583450.76,,,3583450.76,,,,,,,3373457.84,,209992.92,,,,,,0.0,,,,,,,,
110148002.0,State College Area SD,Centre,22225945.43,,376816.27,21849129.16,,,376816.27,,,,18802287.7,,3046841.46,,,,,,0.0,,,,,,,,
124150503.0,Avon Grove SD,Chester,815631.77,,,815631.77,,,,,,,,,815631.77,,,,,,0.0,,,,,,,,
124151902.0,Coatesville Area SD,Chester,10491585.549999999,,82095.28,10409490.27,,,82095.28,,,,8679619.74,,1729870.53,,,,,,0.0,,,,,,,,
124152003.0,Downingtown Area SD,Chester,20030934.9,,224184.4,19806750.5,,,224184.4,,,,16935044.43,,2871706.07,,,,,,0.0,,,,,,,,
124153503.0,Great Valley SD,Chester,2433287.29,,,2433287.29,,,,,,,,,2433287.29,,,,,,0.0,,,,,,,,
124154003.0,Kennett Consolidated SD,Chester,5135292.61,,,5135292.61,,,,,,,3968815.77,,1166476.84,,,,,,0.0,,,,,,,,
124156503.0,Octorara Area SD,Chester,2732739.59,,,2732739.59,,,,,,,2374289.35,,358450.24,,,,,,0.0,,,,,,,,
124156603.0,Owen J Roberts SD,Chester,8604183.29,,,8604183.29,,,,,,,7305273.69,,1075372.04,,,,223537.56,,0.0,,,,,,,,
124156703.0,Oxford Area SD,Chester,3102362.16,,,3102362.16,,,,,,,2711327.59,,391034.57,,,,,,0.0,,,,,,,,
124157203.0,Phoenixville Area SD,Chester,9991598.0,,78780.0,9912818.0,78780.0,,,,,,6784027.0,1440499.0,1688292.0,,,,,,0.0,,,,,,,,
124157802.0,Tredyffrin-Easttown SD,Chester,4861489.23,,,4861489.23,,,,,,,,,4829630.39,31858.84,,,,,0.0,,,,,,,,
124158503.0,Unionville-Chadds Ford SD,Chester,1324397.84,,,1324397.84,,,,,,,,,1324397.84,,,,,,0.0,,,,,,,,
124159002.0,West Chester Area SD,Chester,26240881.01,,,26240881.01,,,,,,,21583573.2,,4657307.81,,,,,,0.0,,,,,,,,
106160303.0,Allegheny-Clarion Valley SD,Clarion,572308.7,,13716.0,558592.7,13716.0,,,,,,501284.05,,57308.65,,,,,,0.0,,,,,,,,
106161203.0,Clarion Area SD,Clarion,932223.94,,50406.06,881817.88,11187.35,,39218.71,,,,681221.45,98670.0,101926.43,,,,,,0.0,,,,,,,,
106161703.0,Clarion-Limestone Area SD,Clarion,746113.1299999999,,37572.31,708540.82,15919.95,,21652.36,,,,622337.34,,86203.48,,,,,,0.0,,,,,,,,
106166503.0,Keystone SD,Clarion,915907.64,,17603.05,898304.59,17603.05,,,,,,659664.66,184404.26,54235.67,,,,,,0.0,,,,,,,,
106167504.0,North Clarion County SD,Clarion,560622.12,,11098.0,549524.12,11098.0,,,,,,436149.25,62305.11,51069.76,,,,,,0.0,,,,,,,,
106168003.0,Redbank Valley SD,Clarion,831277.9199999999,,53107.33,778170.59,31233.33,21874.0,,,,,715371.29,,62799.3,,,,,,0.0,,,,,,,,
106169003.0,Union SD,Clarion,456071.86,,15680.89,440390.97,8858.55,,6822.34,,,,330907.82,82578.03,26905.12,,,,,,0.0,,,,,,,,
110171003.0,Clearfield Area SD,Clearfield,1936232.2000000002,,47642.86,1888589.34,,,47642.86,,,,1640541.34,,248048.0,,,,,,0.0,,,,,,,,
