Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,118401603.0,Dallas SD,Luzerne,37636455.34,24923290.04,422995.92,25346285.96,0.6735,11509708.74,0.3058,780460.64,0.0207,,0.0
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,29685372.72,8780856.24,964179.8600000001,9745036.1,0.3283,18604466.85,0.6267,1285869.77,0.0433,50000.0,0.0017
1.0,118403003.0,Hanover Area SD,Luzerne,29863005.57,14211889.440000001,617679.55,14829568.99,0.4966,14231549.03,0.4766,777539.7,0.026,24347.85,0.0008
1.0,118403302.0,Hazleton Area SD,Luzerne,172444270.68,57476582.16,2270036.3400000003,59746618.5,0.3465,75166477.1,0.4359,8549680.17,0.0496,28981494.91,0.1681
1.0,118403903.0,Lake-Lehman SD,Luzerne,29462659.36,15632493.71,475990.24,16108483.95,0.5467,12884958.77,0.4373,469216.64,0.0159,,0.0
1.0,118406003.0,Northwest Area SD,Luzerne,18623006.97,6354538.54,421617.61000000004,6776156.15,0.3639,11386912.97,0.6114,459937.85,0.0247,,0.0
1.0,118406602.0,Pittston Area SD,Luzerne,48410363.54,26844734.649999995,659148.1100000001,27503882.76,0.5681,19493145.77,0.4027,1380695.11,0.0285,32639.9,0.0007
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,114725849.83,60265110.37,1683937.04,61949047.41,0.54,48504833.91,0.4228,4271968.51,0.0372,,0.0
1.0,118409203.0,Wyoming Area SD,Luzerne,33718562.06,17789633.119999997,604080.36,18393713.48,0.5455,14414725.18,0.4275,878732.11,0.0261,31391.29,0.0009
1.0,118409302.0,Wyoming Valley West SD,Luzerne,74872501.74,34024013.42999999,1029043.36,35053056.79,0.4682,36279546.04,0.4846,3508385.41,0.0469,31513.5,0.0004
1.0,117412003.0,East Lycoming SD,Lycoming,24794532.98,9243990.41,959305.2700000001,10203295.68,0.4115,14202333.64,0.5728,374318.66,0.0151,14585.0,0.0006
1.0,117414003.0,Jersey Shore Area SD,Lycoming,40161195.43,16153031.300000003,715045.11,16868076.41,0.42,22639261.84,0.5637,653857.18,0.0163,,0.0
1.0,117414203.0,Loyalsock Township SD,Lycoming,22966988.74,14511450.209999999,660434.3200000001,15171884.53,0.6606,6892401.16,0.3001,373908.8,0.0163,528794.25,0.023
1.0,117415004.0,Montgomery Area SD,Lycoming,15260307.13,5500098.649999999,497181.31,5997279.96,0.393,8664679.06,0.5678,416555.11,0.0273,181793.0,0.0119
1.0,117415103.0,Montoursville Area SD,Lycoming,28356932.2,14974613.990000002,582721.33,15557335.32,0.5486,12439368.26,0.4387,360228.62,0.0127,,0.0
1.0,117415303.0,Muncy SD,Lycoming,16940913.13,9270782.34,402460.61,9673242.95,0.571,6956490.56,0.4106,293948.26,0.0174,17231.36,0.001
1.0,117416103.0,South Williamsport Area SD,Lycoming,18227532.79,7377904.09,233066.11000000002,7610970.2,0.4176,10282156.59,0.5641,334406.0,0.0183,,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,89255645.02,32527755.07,2375190.97,34902946.04,0.391,46224310.21,0.5179,7404544.17,0.083,723844.6,0.0081
1.0,109420803.0,Bradford Area SD,McKean,39182707.39,11944545.260000002,780153.2299999999,12724698.49,0.3248,24109072.6,0.6153,2193460.76,0.056,155475.54,0.004
1.0,109422303.0,Kane Area SD,McKean,17441406.58,4283678.58,389967.11,4673645.69,0.268,12382963.26,0.71,375942.63,0.0216,8855.0,0.0005
1.0,109426003.0,Otto-Eldred SD,McKean,12063745.31,1806102.33,213513.32,2019615.65,0.1674,9228548.92,0.765,815580.74,0.0676,,0.0
1.0,109426303.0,Port Allegany SD,McKean,18185482.0,2968984.81,257206.75,3226191.56,0.1774,10789164.89,0.5933,867125.55,0.0477,3303000.0,0.1816
1.0,109427503.0,Smethport Area SD,McKean,14730902.09,3793105.5300000007,174086.63999999998,3967192.17,0.2693,10404911.72,0.7063,358798.2,0.0244,,0.0
1.0,104431304.0,Commodore Perry SD,Mercer,8568966.88,2173149.0,416947.36,2590096.36,0.3023,5948471.52,0.6942,30399.0,0.0035,,0.0
1.0,104432503.0,Farrell Area SD,Mercer,27030515.0,3354084.0,1107291.0,4461375.0,0.165,11748593.0,0.4346,618430.0,0.0229,10202117.0,0.3774
1.0,104432803.0,Greenville Area SD,Mercer,19957925.6,6371497.289999998,1035420.4799999999,7406917.77,0.3711,11941212.69,0.5983,608545.14,0.0305,1250.0,0.0001
1.0,104432903.0,Grove City Area SD,Mercer,39658512.01,12759089.410000002,8792849.449999997,21551938.86,0.5434,16410415.31,0.4138,1696157.84,0.0428,,0.0
1.0,104433303.0,Hermitage SD,Mercer,30470501.92,17927504.53,686583.12,18614087.65,0.6109,11436543.4,0.3753,413686.86,0.0136,6184.01,0.0002
1.0,104433604.0,Jamestown Area SD,Mercer,9048274.8,3215872.6800000006,469252.67,3685125.35,0.4073,5303798.9,0.5862,59350.55,0.0066,,0.0
1.0,104433903.0,Lakeview SD,Mercer,16522034.69,4459110.3,645357.14,5104467.44,0.3089,10787325.94,0.6529,630241.31,0.0381,,0.0
1.0,104435003.0,Mercer Area SD,Mercer,17356844.38,6826251.9799999995,1061678.66,7887930.64,0.4545,9460002.5,0.545,8911.24,0.0005,,0.0
1.0,104435303.0,Reynolds SD,Mercer,19581354.52,5642954.07,622932.0800000001,6265886.15,0.32,13210614.72,0.6747,104853.65,0.0054,,0.0
1.0,104435603.0,Sharon City SD,Mercer,33588351.97,7626525.09,1699684.7099999997,9326209.8,0.2777,22983916.58,0.6843,1248155.86,0.0372,30069.73,0.0009
1.0,104435703.0,Sharpsville Area SD,Mercer,25480675.09,5374951.999999999,946075.64,6321027.64,0.2481,10412058.51,0.4086,27588.94,0.0011,8720000.0,0.3422
1.0,104437503.0,West Middlesex Area SD,Mercer,17373685.52,5128090.94,762707.91,5890798.85,0.3391,11449221.59,0.659,31714.08,0.0018,1951.0,0.0001
1.0,111444602.0,Mifflin County SD,Mifflin,105128326.23,32382407.29,1312554.52,33694961.81,0.3205,40139806.44,0.3818,4222887.52,0.0402,27070670.46,0.2575
1.0,120452003.0,East Stroudsburg Area SD,Monroe,154611705.36,100835254.96000002,1841422.41,102676677.37,0.6641,44603818.75,0.2885,3666969.75,0.0237,3664239.49,0.0237
1.0,120455203.0,Pleasant Valley SD,Monroe,97561124.51,49143742.64000001,1774863.25,50918605.89,0.5219,44741532.61,0.4586,1898486.01,0.0195,2500.0,0.0
1.0,120455403.0,Pocono Mountain SD,Monroe,208838345.52,139217073.4,2569777.0600000005,141786850.46,0.6789,62868264.86,0.301,4102474.2,0.0196,80756.0,0.0004
1.0,120456003.0,Stroudsburg Area SD,Monroe,112268356.87,70892698.24000001,1163154.2699999998,72055852.51,0.6418,36336211.18,0.3237,3840330.18,0.0342,35963.0,0.0003
1.0,123460302.0,Abington SD,Montgomery,146880716.4,111227289.18,1444024.72,112671313.9,0.7671,31776716.3,0.2163,1432686.2,0.0098,1000000.0,0.0068
1.0,123460504.0,Bryn Athyn SD,Montgomery,352616.51,261660.0,15301.0,276961.0,0.7854,75655.51,0.2146,,0.0,,0.0
1.0,123461302.0,Cheltenham SD,Montgomery,112634548.0,85889733.0,2464942.0,88354675.0,0.7844,23348631.0,0.2073,931242.0,0.0083,,0.0
1.0,123461602.0,Colonial SD,Montgomery,117235390.64,93906121.48,3366232.0600000005,97272353.54,0.8297,19103983.25,0.163,719534.8,0.0061,139519.05,0.0012
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,99917899.16,77086789.73,1774027.2799999998,78860817.01,0.7893,19630400.18,0.1965,1426681.97,0.0143,,0.0
1.0,123463803.0,Jenkintown SD,Montgomery,15369916.0,11954737.0,200513.0,12155250.0,0.7908,3005268.0,0.1955,74760.0,0.0049,134638.0,0.0088
1.0,123464502.0,Lower Merion SD,Montgomery,253267862.32,214066391.71,2502325.71,216568717.42,0.8551,35946210.31,0.1419,752934.59,0.003,,0.0
1.0,123464603.0,Lower Moreland Township SD,Montgomery,47112124.32,37026052.779999994,950005.8099999999,37976058.59,0.8061,8834443.13,0.1875,301622.6,0.0064,,0.0
1.0,123465303.0,Methacton SD,Montgomery,104810743.2,79454986.19,2157644.27,81612630.46,0.7787,22514305.84,0.2148,666223.39,0.0064,17583.51,0.0002
1.0,123465602.0,Norristown Area SD,Montgomery,147089570.04,102951880.16999999,2225673.83,105177554.0,0.7151,35151806.78,0.239,6708680.14,0.0456,51529.12,0.0004
1.0,123465702.0,North Penn SD,Montgomery,269205740.58,191664012.20000002,3999462.59,195663474.79,0.7268,49738162.15,0.1848,3920948.88,0.0146,19883154.76,0.0739
1.0,123466103.0,Perkiomen Valley SD,Montgomery,103327711.58,77180404.09,2138935.36,79319339.45,0.7676,23267167.96,0.2252,741204.17,0.0072,,0.0
1.0,123466303.0,Pottsgrove SD,Montgomery,64275866.0,43003144.0,1379688.0,44382832.0,0.6905,19040570.0,0.2962,852464.0,0.0133,,0.0
1.0,123466403.0,Pottstown SD,Montgomery,61704783.56,32869490.279999994,1746865.25,34616355.53,0.561,25390913.5,0.4115,1697514.53,0.0275,,0.0
1.0,123467103.0,Souderton Area SD,Montgomery,121796880.49,88124953.1,3495366.660000001,91620319.76,0.7522,29263881.61,0.2403,894083.53,0.0073,18595.59,0.0002
1.0,123467203.0,Springfield Township SD,Montgomery,54633179.57,43332224.69000001,1066799.4200000002,44399024.11,0.8127,9832537.9,0.18,399617.56,0.0073,2000.0,0.0
1.0,123467303.0,Spring-Ford Area SD,Montgomery,150954683.75,117208435.58,2960822.09,120169257.67,0.7961,29769462.0,0.1972,918663.24,0.0061,97300.84,0.0006
1.0,123468303.0,Upper Dublin SD,Montgomery,97146204.76,76886581.56,2428910.56,79315492.12,0.8165,17036690.56,0.1754,614082.58,0.0063,179939.5,0.0019
1.0,123468402.0,Upper Merion Area SD,Montgomery,111263617.48,82500827.44000001,1846331.27,84347158.71,0.7581,13988195.86,0.1257,682501.1,0.0061,12245761.81,0.1101
1.0,123468503.0,Upper Moreland Township SD,Montgomery,64844891.08,47250196.64000001,1069436.65,48319633.29,0.7452,13142817.26,0.2027,556389.87,0.0086,2826050.66,0.0436
1.0,123468603.0,Upper Perkiomen SD,Montgomery,58373317.85,37423101.940000005,1074469.76,38497571.7,0.6595,19423676.15,0.3327,449598.55,0.0077,2471.45,0.0
1.0,123469303.0,Wissahickon SD,Montgomery,96767922.82,75994489.72,1491063.2700000003,77485552.99,0.8007,18680376.38,0.193,540922.45,0.0056,61071.0,0.0006
1.0,116471803.0,Danville Area SD,Montour,54516394.57,21081559.52,1868200.32,22949759.84,0.421,15581865.98,0.2858,1458479.2,0.0268,14526289.55,0.2665
1.0,120480803.0,Bangor Area SD,Northampton,54597203.94,32859335.99,754407.44,33613743.43,0.6157,20327644.74,0.3723,655815.77,0.012,,0.0
1.0,120481002.0,Bethlehem Area SD,Northampton,258427448.52,179329771.15,4313533.359999999,183643304.51,0.7106,69230281.98,0.2679,5539585.83,0.0214,14276.2,0.0001
1.0,120483302.0,Easton Area SD,Northampton,155731845.36,103424749.25,2043681.46,105468430.71,0.6772,46621951.93,0.2994,3133543.34,0.0201,507919.38,0.0033
1.0,120484803.0,Nazareth Area SD,Northampton,82348910.14,59865720.29,1000371.3900000001,60866091.68,0.7391,20902687.49,0.2538,540846.23,0.0066,39284.74,0.0005
1.0,120484903.0,Northampton Area SD,Northampton,98437112.83,64983236.13000001,1562534.35,66545770.48,0.676,30496282.82,0.3098,1388351.01,0.0141,6708.52,0.0001
1.0,120485603.0,Pen Argyl Area SD,Northampton,28638950.32,18174397.21,395551.45,18569948.66,0.6484,9801448.69,0.3422,267552.97,0.0093,,0.0
1.0,120486003.0,Saucon Valley SD,Northampton,44205048.63,33943590.260000005,594251.2300000001,34537841.49,0.7813,9428474.14,0.2133,238733.0,0.0054,,0.0
1.0,120488603.0,Wilson Area SD,Northampton,38616629.25,25068703.729999997,434167.81,25502871.54,0.6604,12596952.82,0.3262,516804.89,0.0134,,0.0
1.0,116493503.0,Line Mountain SD,Northumberland,19615355.57,7485688.4,305896.68,7791585.08,0.3972,11418433.19,0.5821,386337.3,0.0197,19000.0,0.001
1.0,116495003.0,Milton Area SD,Northumberland,33151443.66,14554641.28,612401.09,15167042.37,0.4575,16526459.72,0.4985,1457941.57,0.044,,0.0
1.0,116495103.0,Mount Carmel Area SD,Northumberland,19133725.44,4482106.41,440742.8599999999,4922849.27,0.2573,13405626.4,0.7006,805249.77,0.0421,,0.0
1.0,116496503.0,Shamokin Area SD,Northumberland,28380407.69,5632962.400000001,1748558.57,7381520.97,0.2601,19500599.05,0.6871,1498287.67,0.0528,,0.0
1.0,116496603.0,Shikellamy SD,Northumberland,54493386.54,19735140.06,1978263.6899999997,21713403.75,0.3985,22343793.28,0.41,1647599.31,0.0302,8788590.2,0.1613
1.0,116498003.0,Warrior Run SD,Northumberland,23226848.68,11221349.199999997,420854.38,11642203.58,0.5012,10889836.3,0.4688,694808.8,0.0299,,0.0
1.0,115503004.0,Greenwood SD,Perry,13713570.26,6635384.69,251821.09000000003,6887205.78,0.5022,6706813.48,0.4891,119551.0,0.0087,,0.0
1.0,115504003.0,Newport SD,Perry,20400869.28,7703437.869999999,717680.55,8421118.42,0.4128,10449834.76,0.5122,422081.37,0.0207,1107834.73,0.0543
1.0,115506003.0,Susquenita SD,Perry,31319006.29,15087944.41,952548.2699999998,16040492.68,0.5122,14986371.29,0.4785,292142.32,0.0093,,0.0
1.0,115508003.0,West Perry SD,Perry,38895458.17,18896092.110000003,807259.27,19703351.38,0.5066,17827376.78,0.4583,1364730.01,0.0351,,0.0
1.0,126515001.0,Philadelphia City SD,Philadelphia,4108843228.33,1157801541.9800003,145558629.4,1303360171.38,0.3172,1565568388.75,0.381,240797382.86,0.0586,999117285.34,0.2432
1.0,120522003.0,Delaware Valley SD,Pike,80881023.64,46021169.94,1221292.12,47242462.06,0.5841,30447523.46,0.3764,1641038.12,0.0203,1550000.0,0.0192
1.0,119648303.0,Wallenpaupack Area SD,Pike,70441553.37,50820360.49,1850364.2300000002,52670724.72,0.7477,16870214.55,0.2395,899879.1,0.0128,735.0,0.0
1.0,109530304.0,Austin Area SD,Potter,4898703.9,1538545.07,252014.35,1790559.42,0.3655,2533107.41,0.5171,575037.07,0.1174,,0.0
1.0,109531304.0,Coudersport Area SD,Potter,18527938.9,5298003.99,228638.40999999997,5526642.4,0.2983,6844010.5,0.3694,235286.0,0.0127,5922000.0,0.3196
1.0,109532804.0,Galeton Area SD,Potter,7406124.61,3186231.8600000003,291886.2,3478118.06,0.4696,3774621.12,0.5097,153385.43,0.0207,,0.0
1.0,109535504.0,Northern Potter SD,Potter,9910934.05,2841374.41,72158.03,2913532.44,0.294,6691748.55,0.6752,305653.06,0.0308,,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,8003156.46,2156761.53,165337.16999999998,2322098.7,0.2901,5473462.01,0.6839,207595.75,0.0259,,0.0
1.0,129540803.0,Blue Mountain SD,Schuylkill,40803843.94,22733000.049999993,1014029.98,23747030.03,0.582,16417801.29,0.4024,639012.62,0.0157,,0.0
1.0,129544503.0,Mahanoy Area SD,Schuylkill,18143564.93,4970274.329999999,455415.94999999995,5425690.28,0.299,12073589.22,0.6654,642635.43,0.0354,1650.0,0.0001
1.0,129544703.0,Minersville Area SD,Schuylkill,17579199.04,7505067.140000001,383617.06,7888684.2,0.4488,9274583.12,0.5276,415931.72,0.0237,,0.0
1.0,129545003.0,North Schuylkill SD,Schuylkill,37054003.14,11146795.790000001,834228.9299999999,11981024.72,0.3233,15984056.94,0.4314,743921.48,0.0201,8345000.0,0.2252
1.0,129546003.0,Pine Grove Area SD,Schuylkill,23129762.18,10375642.17,540899.01,10916541.18,0.472,11805860.0,0.5104,406119.0,0.0176,1242.0,0.0001
1.0,129546103.0,Pottsville Area SD,Schuylkill,39467982.77,13872575.819999997,2769100.6900000004,16641676.51,0.4217,21217494.47,0.5376,1269191.72,0.0322,339620.07,0.0086
1.0,129546803.0,Saint Clair Area SD,Schuylkill,11762275.04,4893259.15,567221.8700000001,5460481.02,0.4642,6007192.15,0.5107,255942.93,0.0218,38658.94,0.0033
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,19383006.76,7671537.91,668287.96,8339825.87,0.4303,10678375.25,0.5509,359431.88,0.0185,5373.76,0.0003
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,18592329.72,4527905.370000001,263354.72,4791260.09,0.2577,12776470.51,0.6872,774599.12,0.0417,250000.0,0.0134
1.0,129547603.0,Tamaqua Area SD,Schuylkill,28904909.04,14336456.76,606846.0700000001,14943302.83,0.517,13034981.91,0.451,904999.3,0.0313,21625.0,0.0007
1.0,129547803.0,Tri-Valley SD,Schuylkill,13304891.73,5338172.219999999,307929.85,5646102.07,0.4244,7462824.79,0.5609,195964.87,0.0147,,0.0
1.0,129548803.0,Williams Valley SD,Schuylkill,21210099.25,4025814.3999999994,431449.06999999995,4457263.47,0.2101,10634196.81,0.5014,285638.97,0.0135,5833000.0,0.275
1.0,116555003.0,Midd-West SD,Snyder,38683105.0,17143150.929999996,653134.0700000001,17796285.0,0.4601,19682232.0,0.5088,1204588.0,0.0311,,0.0
1.0,116557103.0,Selinsgrove Area SD,Snyder,42047452.32,24001683.619999997,1002374.2600000002,25004057.88,0.5947,15293961.85,0.3637,1746524.59,0.0415,2908.0,0.0001
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,11728502.8,3271738.2600000002,258497.37999999998,3530235.64,0.301,7961370.49,0.6788,219540.93,0.0187,17355.74,0.0015
1.0,108561803.0,Conemaugh Township Area SD,Somerset,14711643.01,3805940.8799999994,383407.89,4189348.77,0.2848,10271837.41,0.6982,227773.09,0.0155,22683.74,0.0015
1.0,108565203.0,Meyersdale Area SD,Somerset,13996351.69,2763291.96,228566.97,2991858.93,0.2138,10503613.31,0.7505,500879.45,0.0358,,0.0
1.0,108565503.0,North Star SD,Somerset,18596783.76,4999113.999999999,458315.79000000004,5457429.79,0.2935,12326249.63,0.6628,813104.34,0.0437,,0.0
1.0,108566303.0,Rockwood Area SD,Somerset,11343106.98,5465099.760000001,170532.26,5635632.02,0.4968,5495767.73,0.4845,211707.23,0.0187,,0.0
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,4580457.89,1141387.8499999999,89671.11,1231058.96,0.2688,2951667.2,0.6444,397731.73,0.0868,,0.0
1.0,108567204.0,Shade-Central City SD,Somerset,8571571.39,2142747.9200000004,264434.74,2407182.66,0.2808,5975654.12,0.6971,188734.61,0.022,,0.0
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,6761175.34,3760182.4499999997,150618.58,3910801.03,0.5784,2695625.82,0.3987,154748.49,0.0229,,0.0
1.0,108567703.0,Somerset Area SD,Somerset,36691894.49,20369184.13,966037.43,21335221.56,0.5815,14531578.8,0.396,825094.13,0.0225,,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5428346.2,1619112.3999999997,98205.43000000001,1717317.83,0.3164,3520679.87,0.6486,190348.5,0.0351,,0.0
1.0,108569103.0,Windber Area SD,Somerset,17304136.59,3670980.3600000003,552655.9299999999,4223636.29,0.2441,12794534.28,0.7394,285966.02,0.0165,,0.0
1.0,117576303.0,Sullivan County SD,Sullivan,14079513.49,8608777.62,164174.86000000002,8772952.48,0.6231,5073538.02,0.3603,233022.99,0.0166,,0.0
1.0,119581003.0,Blue Ridge SD,Susquehanna,17828325.59,6275983.6,474668.4,6750652.0,0.3786,10754630.75,0.6032,323042.84,0.0181,,0.0
1.0,119582503.0,Elk Lake SD,Susquehanna,19448004.05,6505925.55,1237290.35,7743215.9,0.3981,11344882.15,0.5833,359906.0,0.0185,,0.0
1.0,119583003.0,Forest City Regional SD,Susquehanna,14145366.34,6369801.96,710834.8999999999,7080636.86,0.5006,6679661.43,0.4722,385068.05,0.0272,,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,26850464.84,10431547.19,2145126.24,12576673.43,0.4684,13689790.55,0.5099,584000.86,0.0218,,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,20205576.4,8254674.130000001,1035158.24,9289832.37,0.4598,10451893.97,0.5173,459271.05,0.0227,4579.01,0.0002
1.0,119586503.0,Susquehanna Community SD,Susquehanna,16106715.95,3955870.0200000005,695586.99,4651457.01,0.2888,11091662.13,0.6886,363596.81,0.0226,,0.0
1.0,117596003.0,Northern Tioga SD,Tioga,33992853.33,10928805.35,542580.28,11471385.63,0.3375,21507897.97,0.6327,1013569.73,0.0298,,0.0
1.0,117597003.0,Southern Tioga SD,Tioga,30251267.71,13380424.510000002,808708.23,14189132.74,0.469,15378759.57,0.5084,683375.4,0.0226,,0.0
1.0,117598503.0,Wellsboro Area SD,Tioga,25171138.45,13390306.52,566122.67,13956429.19,0.5545,10677273.83,0.4242,534360.43,0.0212,3075.0,0.0001
1.0,116604003.0,Lewisburg Area SD,Union,37860094.81,23933250.73,1370976.6400000001,25304227.37,0.6684,11287548.45,0.2981,528393.66,0.014,739925.33,0.0195
1.0,116605003.0,Mifflinburg Area SD,Union,30325305.75,14697109.329999998,634546.75,15331656.08,0.5056,14186758.28,0.4678,773001.07,0.0255,33890.32,0.0011
1.0,106611303.0,Cranberry Area SD,Venango,18721839.85,6732325.590000001,340518.29,7072843.88,0.3778,11232301.75,0.6,416694.22,0.0223,,0.0
1.0,106612203.0,Franklin Area SD,Venango,32620902.23,10804338.55,1392263.81,12196602.36,0.3739,19583308.12,0.6003,837554.97,0.0257,3436.78,0.0001
1.0,106616203.0,Oil City Area SD,Venango,31486589.5,6407258.4,700183.12,7107441.52,0.2257,22866923.19,0.7262,1512224.79,0.048,,0.0
1.0,106617203.0,Titusville Area SD,Venango,31342620.34,7523203.24,1141289.21,8664492.45,0.2764,21590100.93,0.6888,1083143.01,0.0346,4883.95,0.0002
1.0,106618603.0,Valley Grove SD,Venango,15182290.96,3033395.84,263530.08,3296925.92,0.2172,11560574.32,0.7615,319790.72,0.0211,5000.0,0.0003
1.0,105628302.0,Warren County SD,Warren,78685446.86,25937816.36,2659034.1100000003,28596850.47,0.3634,45668423.99,0.5804,4420172.4,0.0562,,0.0
1.0,101630504.0,Avella Area SD,Washington,10267869.05,3191956.0300000003,315911.03,3507867.06,0.3416,6431737.73,0.6264,193839.66,0.0189,134424.6,0.0131
1.0,101630903.0,Bentworth SD,Washington,17696301.0,6360235.72,626800.4499999998,6987036.17,0.3948,10337952.47,0.5842,371312.36,0.021,,0.0
1.0,101631003.0,Bethlehem-Center SD,Washington,19032276.56,4551319.27,415387.01,4966706.28,0.261,13633434.89,0.7163,432135.39,0.0227,,0.0
1.0,101631203.0,Burgettstown Area SD,Washington,19259821.28,7550717.399999999,638315.0,8189032.4,0.4252,10768155.57,0.5591,302633.31,0.0157,,0.0
1.0,101631503.0,California Area SD,Washington,14698829.98,4608210.84,244351.49,4852562.33,0.3301,9624100.47,0.6548,222167.18,0.0151,,0.0
1.0,101631703.0,Canon-McMillan SD,Washington,80495212.39,54549385.220000006,2572609.34,57121994.56,0.7096,22843229.51,0.2838,515737.62,0.0064,14250.7,0.0002
1.0,101631803.0,Charleroi SD,Washington,23387516.0,8500168.0,442172.0,8942340.0,0.3824,13718097.0,0.5866,727079.0,0.0311,,0.0
1.0,101631903.0,Chartiers-Houston SD,Washington,18320968.6,9779429.569999998,451813.44,10231243.01,0.5584,7900559.59,0.4312,181674.0,0.0099,7492.0,0.0004
1.0,101632403.0,Fort Cherry SD,Washington,17928947.27,7089473.63,493179.24,7582652.87,0.4229,10133714.48,0.5652,212579.92,0.0119,,0.0
1.0,101633903.0,McGuffey SD,Washington,31401722.86,13074035.54,935198.45,14009233.99,0.4461,16793357.76,0.5348,378675.01,0.0121,220456.1,0.007
1.0,101636503.0,Peters Township SD,Washington,61929278.88,45429853.370000005,1229317.5799999998,46659170.95,0.7534,15002544.6,0.2423,266239.98,0.0043,1323.35,0.0
1.0,101637002.0,Ringgold SD,Washington,44594053.76,20361581.849999998,1065494.3699999999,21427076.22,0.4805,22369233.13,0.5016,789499.79,0.0177,8244.62,0.0002
1.0,101638003.0,Trinity Area SD,Washington,54193639.43,29978652.41,1615065.21,31593717.62,0.583,21913538.57,0.4044,686383.24,0.0127,,0.0
1.0,101638803.0,Washington SD,Washington,29279371.34,9815990.209999999,1216867.65,11032857.86,0.3768,15951067.16,0.5448,2180446.32,0.0745,115000.0,0.0039
1.0,119648703.0,Wayne Highlands SD,Wayne,52746465.61,31766748.240000002,1747658.37,33514406.61,0.6354,18115304.61,0.3434,1115552.4,0.0211,1201.99,0.0
1.0,119648903.0,Western Wayne SD,Wayne,45009133.09,26143525.57,2150168.41,28293693.98,0.6286,15892388.49,0.3531,823050.62,0.0183,,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,36395067.27,17549702.89,790937.8500000001,18340640.74,0.5039,17317032.19,0.4758,737394.34,0.0203,,0.0
1.0,107650703.0,Burrell SD,Westmoreland,28574971.07,15677879.47,689452.2799999998,16367331.75,0.5728,11910483.0,0.4168,297156.32,0.0104,,0.0
1.0,107651603.0,Derry Area SD,Westmoreland,34512584.12,12228825.780000001,744353.19,12973178.97,0.3759,19604645.8,0.568,1823610.07,0.0528,111149.28,0.0032
1.0,107652603.0,Franklin Regional SD,Westmoreland,54530379.72,36894348.73,1059757.7899999998,37954106.52,0.696,16224241.82,0.2975,349840.0,0.0064,2191.38,0.0
1.0,107653102.0,Greater Latrobe SD,Westmoreland,75353619.45,32222390.569999997,2002254.76,34224645.33,0.4542,20750727.23,0.2754,671488.62,0.0089,19706758.27,0.2615
1.0,107653203.0,Greensburg Salem SD,Westmoreland,44688579.76,23480539.07,1198226.3099999998,24678765.38,0.5522,19096998.53,0.4273,912815.85,0.0204,,0.0
1.0,107653802.0,Hempfield Area SD,Westmoreland,125011132.0,56315511.0,2239592.0,58555103.0,0.4684,33002384.0,0.264,474716.0,0.0038,32978929.0,0.2638
1.0,107654103.0,Jeannette City SD,Westmoreland,19978970.7,5224435.84,401990.38000000006,5626426.22,0.2816,13184701.88,0.6599,1135842.6,0.0569,32000.0,0.0016
1.0,107654403.0,Kiski Area SD,Westmoreland,57829069.95,24192838.210000005,1414357.44,25607195.65,0.4428,30526598.64,0.5279,1610578.48,0.0279,84697.18,0.0015
1.0,107654903.0,Ligonier Valley SD,Westmoreland,37878202.52,16353718.42,935108.0100000001,17288826.43,0.4564,11231213.98,0.2965,586079.11,0.0155,8772083.0,0.2316
1.0,107655803.0,Monessen City SD,Westmoreland,15707311.54,4184278.4500000007,957043.94,5141322.39,0.3273,10027422.21,0.6384,538566.94,0.0343,,0.0
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,33581959.86,15510932.340000002,883666.5999999999,16394598.94,0.4882,16398666.52,0.4883,662862.96,0.0197,125831.44,0.0037
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,35912015.44,11078920.810000002,822151.0499999999,11901071.86,0.3314,21483987.89,0.5982,2002720.69,0.0558,524235.0,0.0146
1.0,107656502.0,Norwin SD,Westmoreland,70549880.68,36870934.03,1254052.3399999996,38124986.37,0.5404,30539820.12,0.4329,726804.91,0.0103,1158269.28,0.0164
1.0,107657103.0,Penn-Trafford SD,Westmoreland,55687164.21,28115650.820000004,676982.0700000001,28792632.89,0.517,26079700.51,0.4683,386921.2,0.0069,427909.61,0.0077
