Unnamed: 0,Unnamed: 1,Unnamed: 2,2023 Keystone Grade 11 - School Level Proficiency Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Algebra I,ELL,11,1,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Algebra I,Economically Disadvantaged,11,29,13.8,48.3,34.5,3.4,62.1
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,All Students,11,137,35.8,44.5,13.9,5.8,80.3
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,White (not Hispanic),11,119,37,43.7,14.3,5,80.7
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,Black or African American (not Hispanic),11,1,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,Hispanic (any race),11,7,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,Asian (not Hispanic),11,3,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,Multi-Racial (not Hispanic),11,7,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,IEP,11,10,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,ELL,11,1,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Biology,Economically Disadvantaged,11,38,18.4,42.1,26.3,13.2,60.5
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,All Students,11,7,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,White (not Hispanic),11,6,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,Black or African American (not Hispanic),11,1,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,IEP,11,3,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,ELL,11,1,,,,,
2023,112015203,000000014,ADAMS,LITTLESTOWN AREA SD,LITTLESTOWN SHS,Literature,Economically Disadvantaged,11,3,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,All Students,11,68,0,16.2,61.8,22.1,16.2
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,White (not Hispanic),11,40,0,20,65,15,20
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,Black or African American (not Hispanic),11,1,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,Hispanic (any race),11,27,0,11.1,59.3,29.6,11.1
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,IEP,11,12,0,0,50,50,0
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,ELL,11,10,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Algebra I,Economically Disadvantaged,11,35,0,17.1,57.1,25.7,17.1
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,All Students,11,101,24.8,29.7,32.7,12.9,54.5
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,White (not Hispanic),11,66,31.8,31.8,25.8,10.6,63.6
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,Black or African American (not Hispanic),11,1,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,Hispanic (any race),11,33,12.1,24.2,48.5,15.2,36.4
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,Asian (not Hispanic),11,1,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,IEP,11,11,0,9.1,36.4,54.5,9.1
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,ELL,11,13,0,7.7,61.5,30.8,7.7
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Biology,Economically Disadvantaged,11,42,19,21.4,45.2,14.3,40.5
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,All Students,11,99,4,59.6,29.3,7.1,63.6
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,White (not Hispanic),11,66,6.1,65.2,22.7,6.1,71.2
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,Black or African American (not Hispanic),11,1,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,Hispanic (any race),11,31,0,48.4,45.2,6.5,48.4
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,Asian (not Hispanic),11,1,,,,,
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,IEP,11,11,0,0,45.5,54.5,0
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,ELL,11,12,0,33.3,58.3,8.3,33.3
2023,112018523,000000021,ADAMS,UPPER ADAMS SD,BIGLERVILLE HS,Literature,Economically Disadvantaged,11,40,0,57.5,35,7.5,57.5
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Algebra I,All Students,11,3,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Algebra I,White (not Hispanic),11,3,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Algebra I,IEP,11,1,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Algebra I,Economically Disadvantaged,11,1,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Biology,All Students,11,4,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Biology,White (not Hispanic),11,4,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Biology,IEP,11,2,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Biology,Economically Disadvantaged,11,2,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Literature,All Students,11,4,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Literature,White (not Hispanic),11,4,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Literature,IEP,11,1,,,,,
2023,103020407,000005273,ALLEGHENY,A W BEATTIE CAREER CENTER,A W BEATTIE CAREER CENTER,Literature,Economically Disadvantaged,11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,All Students,11,30,6.7,16.7,43.3,33.3,23.3
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,White (not Hispanic),11,28,7.1,14.3,42.9,35.7,21.4
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,Hispanic (any race),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,American Indian / Alaskan Native (not Hispanic),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,IEP,11,6,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Algebra I,Economically Disadvantaged,11,11,0,0,45.5,54.5,0
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,All Students,11,50,12,38,34,16,50
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,White (not Hispanic),11,45,13.3,37.8,35.6,13.3,51.1
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,Black or African American (not Hispanic),11,3,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,Hispanic (any race),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,American Indian / Alaskan Native (not Hispanic),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,IEP,11,7,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Biology,Economically Disadvantaged,11,17,5.9,35.3,41.2,17.6,41.2
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,All Students,11,55,9.1,69.1,18.2,3.6,78.2
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,White (not Hispanic),11,50,10,70,16,4,80
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,Black or African American (not Hispanic),11,3,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,Hispanic (any race),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,American Indian / Alaskan Native (not Hispanic),11,1,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,IEP,11,8,,,,,
2023,103020603,000000029,ALLEGHENY,ALLEGHENY VALLEY SD,SPRINGDALE JSHS,Literature,Economically Disadvantaged,11,18,11.1,50,38.9,0,61.1
