BERMUDIAN SPRINGS SD,Literature,Hispanic (any race),20,0,50,35,15,2023
BERMUDIAN SPRINGS SD,Literature,Multi-Racial (not Hispanic),3,NULL,NULL,NULL,NULL,2023
BERMUDIAN SPRINGS SD,Literature,IEP,15,0,13.3,46.7,40,2023
BERMUDIAN SPRINGS SD,Literature,ELL,2,NULL,NULL,NULL,NULL,2023
BERMUDIAN SPRINGS SD,Literature,Economically Disadvantaged,51,0,47.1,39.2,13.7,2023
CONEWAGO VALLEY SD,Algebra I,All Students,201,7,24.4,55.2,13.4,2023
CONEWAGO VALLEY SD,Algebra I,White (not Hispanic),144,6.3,22.9,56.3,14.6,2023
CONEWAGO VALLEY SD,Algebra I,Black or African American (not Hispanic),5,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Algebra I,Hispanic (any race),43,4.7,30.2,58.1,7,2023
CONEWAGO VALLEY SD,Algebra I,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Algebra I,Multi-Racial (not Hispanic),8,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Algebra I,IEP,33,0,0,48.5,51.5,2023
CONEWAGO VALLEY SD,Algebra I,ELL,4,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Algebra I,Economically Disadvantaged,100,6,26,53,15,2023
CONEWAGO VALLEY SD,Biology,All Students,285,17.5,42.1,27,13.3,2023
CONEWAGO VALLEY SD,Biology,White (not Hispanic),221,18.1,47.1,25.3,9.5,2023
CONEWAGO VALLEY SD,Biology,Black or African American (not Hispanic),5,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Biology,Hispanic (any race),49,16.3,18.4,36.7,28.6,2023
CONEWAGO VALLEY SD,Biology,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Biology,Multi-Racial (not Hispanic),9,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Biology,IEP,34,0,14.7,26.5,58.8,2023
CONEWAGO VALLEY SD,Biology,ELL,4,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Biology,Economically Disadvantaged,110,5.5,40.9,35.5,18.2,2023
CONEWAGO VALLEY SD,Literature,All Students,288,5.2,54.5,26.7,13.5,2023
CONEWAGO VALLEY SD,Literature,White (not Hispanic),219,5.5,56.6,26.5,11.4,2023
CONEWAGO VALLEY SD,Literature,Black or African American (not Hispanic),5,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Literature,Hispanic (any race),52,5.8,38.5,32.7,23.1,2023
CONEWAGO VALLEY SD,Literature,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Literature,Multi-Racial (not Hispanic),11,0,63.6,18.2,18.2,2023
CONEWAGO VALLEY SD,Literature,IEP,33,0,3,27.3,69.7,2023
CONEWAGO VALLEY SD,Literature,ELL,4,NULL,NULL,NULL,NULL,2023
CONEWAGO VALLEY SD,Literature,Economically Disadvantaged,110,1.8,48.2,32.7,17.3,2023
FAIRFIELD AREA SD,Algebra I,All Students,55,7.3,14.5,41.8,36.4,2023
FAIRFIELD AREA SD,Algebra I,White (not Hispanic),51,7.8,13.7,41.2,37.3,2023
FAIRFIELD AREA SD,Algebra I,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Algebra I,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Algebra I,IEP,10,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Algebra I,Economically Disadvantaged,15,13.3,6.7,40,40,2023
FAIRFIELD AREA SD,Biology,All Students,67,4.5,34.3,35.8,25.4,2023
FAIRFIELD AREA SD,Biology,White (not Hispanic),63,4.8,36.5,33.3,25.4,2023
FAIRFIELD AREA SD,Biology,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Biology,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Biology,IEP,10,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Biology,ELL,2,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Biology,Economically Disadvantaged,16,0,25,37.5,37.5,2023
FAIRFIELD AREA SD,Literature,All Students,69,2.9,40.6,39.1,17.4,2023
FAIRFIELD AREA SD,Literature,White (not Hispanic),65,3.1,40,38.5,18.5,2023
FAIRFIELD AREA SD,Literature,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Literature,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Literature,IEP,10,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Literature,ELL,2,NULL,NULL,NULL,NULL,2023
FAIRFIELD AREA SD,Literature,Economically Disadvantaged,17,5.9,23.5,58.8,11.8,2023
GETTYSBURG AREA SD,Algebra I,All Students,207,13.5,30,37.2,19.3,2023
GETTYSBURG AREA SD,Algebra I,White (not Hispanic),151,16.6,30.5,34.4,18.5,2023
GETTYSBURG AREA SD,Algebra I,Black or African American (not Hispanic),6,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Algebra I,Hispanic (any race),40,7.5,27.5,45,20,2023
GETTYSBURG AREA SD,Algebra I,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Algebra I,Multi-Racial (not Hispanic),7,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Algebra I,IEP,40,0,2.5,32.5,65,2023
GETTYSBURG AREA SD,Algebra I,ELL,10,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Algebra I,Economically Disadvantaged,79,6.3,24.1,41.8,27.8,2023
GETTYSBURG AREA SD,Biology,All Students,240,27.5,34.2,24.2,14.2,2023
GETTYSBURG AREA SD,Biology,White (not Hispanic),182,31.3,35.2,21.4,12.1,2023
GETTYSBURG AREA SD,Biology,Black or African American (not Hispanic),6,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Biology,Hispanic (any race),41,12.2,29.3,36.6,22,2023
GETTYSBURG AREA SD,Biology,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Biology,Multi-Racial (not Hispanic),8,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Biology,IEP,42,4.8,11.9,35.7,47.6,2023
GETTYSBURG AREA SD,Biology,ELL,10,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Biology,Economically Disadvantaged,89,14.6,29.2,32.6,23.6,2023
GETTYSBURG AREA SD,Literature,All Students,243,11.1,56.4,22.6,9.9,2023
GETTYSBURG AREA SD,Literature,White (not Hispanic),185,13,57.8,22.7,6.5,2023
GETTYSBURG AREA SD,Literature,Black or African American (not Hispanic),6,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Literature,Hispanic (any race),42,0,54.8,26.2,19,2023
GETTYSBURG AREA SD,Literature,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Literature,Multi-Racial (not Hispanic),7,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Literature,IEP,42,0,19,35.7,45.2,2023
GETTYSBURG AREA SD,Literature,ELL,10,NULL,NULL,NULL,NULL,2023
GETTYSBURG AREA SD,Literature,Economically Disadvantaged,91,3.3,48.4,29.7,18.7,2023
LITTLESTOWN AREA SD,Algebra I,All Students,103,27.2,53.4,17.5,1.9,2023
LITTLESTOWN AREA SD,Algebra I,White (not Hispanic),89,28.1,52.8,18,1.1,2023
LITTLESTOWN AREA SD,Algebra I,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,Hispanic (any race),6,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,Multi-Racial (not Hispanic),4,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,IEP,4,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Algebra I,Economically Disadvantaged,29,13.8,48.3,34.5,3.4,2023
LITTLESTOWN AREA SD,Biology,All Students,137,35.8,44.5,13.9,5.8,2023
LITTLESTOWN AREA SD,Biology,White (not Hispanic),119,37,43.7,14.3,5,2023
LITTLESTOWN AREA SD,Biology,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,Hispanic (any race),7,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,Multi-Racial (not Hispanic),7,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,IEP,10,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,ELL,1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Biology,Economically Disadvantaged,38,18.4,42.1,26.3,13.2,2023
LITTLESTOWN AREA SD,Literature,All Students,7,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Literature,White (not Hispanic),6,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Literature,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Literature,IEP,3,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Literature,ELL,1,NULL,NULL,NULL,NULL,2023
LITTLESTOWN AREA SD,Literature,Economically Disadvantaged,3,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Algebra I,All Students,68,0,16.2,61.8,22.1,2023
UPPER ADAMS SD,Algebra I,White (not Hispanic),40,0,20,65,15,2023
UPPER ADAMS SD,Algebra I,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Algebra I,Hispanic (any race),27,0,11.1,59.3,29.6,2023
UPPER ADAMS SD,Algebra I,IEP,12,0,0,50,50,2023
UPPER ADAMS SD,Algebra I,ELL,10,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Algebra I,Economically Disadvantaged,35,0,17.1,57.1,25.7,2023
UPPER ADAMS SD,Biology,All Students,101,24.8,29.7,32.7,12.9,2023
UPPER ADAMS SD,Biology,White (not Hispanic),66,31.8,31.8,25.8,10.6,2023
UPPER ADAMS SD,Biology,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Biology,Hispanic (any race),33,12.1,24.2,48.5,15.2,2023
UPPER ADAMS SD,Biology,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Biology,IEP,11,0,9.1,36.4,54.5,2023
UPPER ADAMS SD,Biology,ELL,13,0,7.7,61.5,30.8,2023
UPPER ADAMS SD,Biology,Economically Disadvantaged,42,19,21.4,45.2,14.3,2023
UPPER ADAMS SD,Literature,All Students,99,4,59.6,29.3,7.1,2023
UPPER ADAMS SD,Literature,White (not Hispanic),66,6.1,65.2,22.7,6.1,2023
UPPER ADAMS SD,Literature,Black or African American (not Hispanic),1,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Literature,Hispanic (any race),31,0,48.4,45.2,6.5,2023
UPPER ADAMS SD,Literature,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
UPPER ADAMS SD,Literature,IEP,11,0,0,45.5,54.5,2023
UPPER ADAMS SD,Literature,ELL,12,0,33.3,58.3,8.3,2023
UPPER ADAMS SD,Literature,Economically Disadvantaged,40,0,57.5,35,7.5,2023
A W BEATTIE CAREER CENTER,Algebra I,All Students,3,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Algebra I,White (not Hispanic),3,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Algebra I,IEP,1,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Algebra I,Economically Disadvantaged,1,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Biology,All Students,4,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Biology,White (not Hispanic),4,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Biology,IEP,2,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Biology,Economically Disadvantaged,2,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Literature,All Students,4,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Literature,White (not Hispanic),4,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Literature,IEP,1,NULL,NULL,NULL,NULL,2023
A W BEATTIE CAREER CENTER,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Algebra I,All Students,30,6.7,16.7,43.3,33.3,2023
ALLEGHENY VALLEY SD,Algebra I,White (not Hispanic),28,7.1,14.3,42.9,35.7,2023
ALLEGHENY VALLEY SD,Algebra I,Hispanic (any race),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Algebra I,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Algebra I,IEP,6,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Algebra I,Economically Disadvantaged,11,0,0,45.5,54.5,2023
ALLEGHENY VALLEY SD,Biology,All Students,50,12,38,34,16,2023
ALLEGHENY VALLEY SD,Biology,White (not Hispanic),45,13.3,37.8,35.6,13.3,2023
ALLEGHENY VALLEY SD,Biology,Black or African American (not Hispanic),3,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Biology,Hispanic (any race),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Biology,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Biology,IEP,7,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Biology,Economically Disadvantaged,17,5.9,35.3,41.2,17.6,2023
ALLEGHENY VALLEY SD,Literature,All Students,55,9.1,69.1,18.2,3.6,2023
ALLEGHENY VALLEY SD,Literature,White (not Hispanic),50,10,70,16,4,2023
ALLEGHENY VALLEY SD,Literature,Black or African American (not Hispanic),3,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Literature,Hispanic (any race),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Literature,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Literature,IEP,8,NULL,NULL,NULL,NULL,2023
ALLEGHENY VALLEY SD,Literature,Economically Disadvantaged,18,11.1,50,38.9,0,2023
AVONWORTH SD,Algebra I,All Students,51,13.7,21.6,49,15.7,2023
AVONWORTH SD,Algebra I,White (not Hispanic),45,15.6,22.2,46.7,15.6,2023
AVONWORTH SD,Algebra I,Black or African American (not Hispanic),2,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Algebra I,Hispanic (any race),2,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Algebra I,Asian (not Hispanic),1,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Algebra I,Multi-Racial (not Hispanic),1,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Algebra I,IEP,10,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Algebra I,Economically Disadvantaged,10,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Biology,All Students,141,16.3,36.9,36.9,9.9,2023
AVONWORTH SD,Biology,White (not Hispanic),124,16.9,39.5,37.1,6.5,2023
AVONWORTH SD,Biology,Black or African American (not Hispanic),5,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Biology,Hispanic (any race),8,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Biology,Asian (not Hispanic),2,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Biology,Multi-Racial (not Hispanic),2,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Biology,IEP,16,0,31.3,56.3,12.5,2023
AVONWORTH SD,Biology,Economically Disadvantaged,22,18.2,13.6,45.5,22.7,2023
AVONWORTH SD,Literature,All Students,152,13.8,72.4,13.2,0.7,2023
AVONWORTH SD,Literature,White (not Hispanic),132,14.4,72,12.9,0.8,2023
AVONWORTH SD,Literature,Black or African American (not Hispanic),6,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Literature,Hispanic (any race),9,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Literature,Asian (not Hispanic),3,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Literature,Multi-Racial (not Hispanic),2,NULL,NULL,NULL,NULL,2023
AVONWORTH SD,Literature,IEP,17,11.8,35.3,47.1,5.9,2023
AVONWORTH SD,Literature,Economically Disadvantaged,22,4.5,63.6,31.8,0,2023
BALDWIN-WHITEHALL SD,Algebra I,All Students,268,9.7,26.1,50.7,13.4,2023
BALDWIN-WHITEHALL SD,Algebra I,White (not Hispanic),189,12.2,26.5,52.9,8.5,2023
BALDWIN-WHITEHALL SD,Algebra I,Black or African American (not Hispanic),15,0,20,53.3,26.7,2023
BALDWIN-WHITEHALL SD,Algebra I,Hispanic (any race),8,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Algebra I,Asian (not Hispanic),48,4.2,27.1,41.7,27.1,2023
BALDWIN-WHITEHALL SD,Algebra I,Multi-Racial (not Hispanic),8,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Algebra I,IEP,35,0,11.4,51.4,37.1,2023
BALDWIN-WHITEHALL SD,Algebra I,ELL,19,0,5.3,31.6,63.2,2023
BALDWIN-WHITEHALL SD,Algebra I,Economically Disadvantaged,123,4.1,22.8,51.2,22,2023
BALDWIN-WHITEHALL SD,Biology,All Students,339,15.3,40.1,30.4,14.2,2023
BALDWIN-WHITEHALL SD,Biology,White (not Hispanic),251,18.7,41.4,31.1,8.8,2023
BALDWIN-WHITEHALL SD,Biology,Black or African American (not Hispanic),19,0,36.8,21.1,42.1,2023
BALDWIN-WHITEHALL SD,Biology,Hispanic (any race),9,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Biology,Asian (not Hispanic),51,7.8,35.3,31.4,25.5,2023
BALDWIN-WHITEHALL SD,Biology,Multi-Racial (not Hispanic),9,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Biology,IEP,34,2.9,20.6,32.4,44.1,2023
BALDWIN-WHITEHALL SD,Biology,ELL,18,0,16.7,11.1,72.2,2023
BALDWIN-WHITEHALL SD,Biology,Economically Disadvantaged,139,7.9,31.7,34.5,25.9,2023
BALDWIN-WHITEHALL SD,Literature,All Students,334,9,62,22.5,6.6,2023
BALDWIN-WHITEHALL SD,Literature,White (not Hispanic),246,11,65.9,19.1,4.1,2023
BALDWIN-WHITEHALL SD,Literature,Black or African American (not Hispanic),19,5.3,47.4,31.6,15.8,2023
BALDWIN-WHITEHALL SD,Literature,Hispanic (any race),9,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Literature,Asian (not Hispanic),51,3.9,49,31.4,15.7,2023
BALDWIN-WHITEHALL SD,Literature,Multi-Racial (not Hispanic),9,NULL,NULL,NULL,NULL,2023
BALDWIN-WHITEHALL SD,Literature,IEP,35,0,28.6,48.6,22.9,2023
BALDWIN-WHITEHALL SD,Literature,ELL,19,0,15.8,36.8,47.4,2023
BALDWIN-WHITEHALL SD,Literature,Economically Disadvantaged,136,2.2,55.1,28.7,14,2023
BETHEL PARK SD,Algebra I,All Students,216,23.6,22.2,42.1,12,2023
BETHEL PARK SD,Algebra I,White (not Hispanic),195,23.1,22.1,42.1,12.8,2023
BETHEL PARK SD,Algebra I,Black or African American (not Hispanic),7,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Algebra I,Hispanic (any race),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Algebra I,Asian (not Hispanic),9,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Algebra I,Multi-Racial (not Hispanic),3,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Algebra I,Native Hawaiian or other Pacific Islander (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Algebra I,IEP,36,0,8.3,52.8,38.9,2023
BETHEL PARK SD,Algebra I,Economically Disadvantaged,49,16.3,16.3,42.9,24.5,2023
BETHEL PARK SD,Biology,All Students,303,32.3,35.3,24.1,8.3,2023
BETHEL PARK SD,Biology,White (not Hispanic),278,32.4,35.3,24.1,8.3,2023
BETHEL PARK SD,Biology,Black or African American (not Hispanic),7,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Biology,Hispanic (any race),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Biology,Asian (not Hispanic),11,36.4,36.4,18.2,9.1,2023
BETHEL PARK SD,Biology,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Biology,Multi-Racial (not Hispanic),4,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Biology,Native Hawaiian or other Pacific Islander (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Biology,IEP,39,7.7,10.3,43.6,38.5,2023
BETHEL PARK SD,Biology,Economically Disadvantaged,61,24.6,26.2,36.1,13.1,2023
BETHEL PARK SD,Literature,All Students,307,12.7,66.1,17.3,3.9,2023
BETHEL PARK SD,Literature,White (not Hispanic),281,13.5,65.5,17.4,3.6,2023
BETHEL PARK SD,Literature,Black or African American (not Hispanic),7,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Literature,Hispanic (any race),2,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Literature,Asian (not Hispanic),11,0,72.7,18.2,9.1,2023
BETHEL PARK SD,Literature,American Indian / Alaskan Native (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Literature,Multi-Racial (not Hispanic),4,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Literature,Native Hawaiian or other Pacific Islander (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BETHEL PARK SD,Literature,IEP,43,0,34.9,44.2,20.9,2023
BETHEL PARK SD,Literature,Economically Disadvantaged,64,9.4,50,31.3,9.4,2023
BRENTWOOD BOROUGH SD,Algebra I,All Students,55,3.6,16.4,52.7,27.3,2023
BRENTWOOD BOROUGH SD,Algebra I,White (not Hispanic),39,0,17.9,51.3,30.8,2023
BRENTWOOD BOROUGH SD,Algebra I,Black or African American (not Hispanic),2,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,Asian (not Hispanic),4,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,Multi-Racial (not Hispanic),6,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,Native Hawaiian or other Pacific Islander (not Hispanic),1,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,IEP,18,0,5.6,38.9,55.6,2023
BRENTWOOD BOROUGH SD,Algebra I,ELL,4,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Algebra I,Economically Disadvantaged,38,5.3,10.5,55.3,28.9,2023
BRENTWOOD BOROUGH SD,Biology,All Students,83,18.1,31.3,31.3,19.3,2023
BRENTWOOD BOROUGH SD,Biology,White (not Hispanic),62,16.1,27.4,35.5,21,2023
BRENTWOOD BOROUGH SD,Biology,Black or African American (not Hispanic),4,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,Asian (not Hispanic),6,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,Multi-Racial (not Hispanic),6,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,Native Hawaiian or other Pacific Islander (not Hispanic),2,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,IEP,17,5.9,5.9,23.5,64.7,2023
BRENTWOOD BOROUGH SD,Biology,ELL,4,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Biology,Economically Disadvantaged,49,14.3,30.6,28.6,26.5,2023
BRENTWOOD BOROUGH SD,Literature,All Students,82,4.9,54.9,26.8,13.4,2023
BRENTWOOD BOROUGH SD,Literature,White (not Hispanic),61,6.6,50.8,27.9,14.8,2023
BRENTWOOD BOROUGH SD,Literature,Black or African American (not Hispanic),4,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Literature,Hispanic (any race),3,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Literature,Asian (not Hispanic),6,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Literature,Multi-Racial (not Hispanic),6,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Literature,Native Hawaiian or other Pacific Islander (not Hispanic),2,NULL,NULL,NULL,NULL,2023
BRENTWOOD BOROUGH SD,Literature,IEP,18,0,11.1,44.4,44.4,2023
